band,setting_freq,setting_gain,setting_q,freq_hz,db
mid_peak,7200,6,3.0,21.46,-0.1489
mid_peak,7200,6,3.0,22.21,-0.1391
mid_peak,7200,6,3.0,23.00,-0.1299
mid_peak,7200,6,3.0,23.81,-0.1213
mid_peak,7200,6,3.0,24.65,-0.1132
mid_peak,7200,6,3.0,25.52,-0.1057
mid_peak,7200,6,3.0,26.42,-0.0987
mid_peak,7200,6,3.0,27.36,-0.0922
mid_peak,7200,6,3.0,28.32,-0.0861
mid_peak,7200,6,3.0,29.32,-0.0803
mid_peak,7200,6,3.0,30.36,-0.0750
mid_peak,7200,6,3.0,31.43,-0.0700
mid_peak,7200,6,3.0,32.54,-0.0654
mid_peak,7200,6,3.0,33.69,-0.0610
mid_peak,7200,6,3.0,34.88,-0.0569
mid_peak,7200,6,3.0,36.11,-0.0531
mid_peak,7200,6,3.0,37.39,-0.0496
mid_peak,7200,6,3.0,38.71,-0.0463
mid_peak,7200,6,3.0,40.07,-0.0432
mid_peak,7200,6,3.0,41.49,-0.0403
mid_peak,7200,6,3.0,42.95,-0.0376
mid_peak,7200,6,3.0,44.47,-0.0351
mid_peak,7200,6,3.0,46.04,-0.0328
mid_peak,7200,6,3.0,47.67,-0.0306
mid_peak,7200,6,3.0,49.35,-0.0285
mid_peak,7200,6,3.0,51.09,-0.0266
mid_peak,7200,6,3.0,52.90,-0.0248
mid_peak,7200,6,3.0,54.76,-0.0232
mid_peak,7200,6,3.0,56.70,-0.0216
mid_peak,7200,6,3.0,58.70,-0.0202
mid_peak,7200,6,3.0,60.77,-0.0188
mid_peak,7200,6,3.0,62.92,-0.0176
mid_peak,7200,6,3.0,65.14,-0.0164
mid_peak,7200,6,3.0,67.44,-0.0153
mid_peak,7200,6,3.0,69.82,-0.0142
mid_peak,7200,6,3.0,72.29,-0.0133
mid_peak,7200,6,3.0,74.84,-0.0124
mid_peak,7200,6,3.0,77.48,-0.0116
mid_peak,7200,6,3.0,80.22,-0.0108
mid_peak,7200,6,3.0,83.05,-0.0101
mid_peak,7200,6,3.0,85.99,-0.0094
mid_peak,7200,6,3.0,89.02,-0.0087
mid_peak,7200,6,3.0,92.17,-0.0081
mid_peak,7200,6,3.0,95.42,-0.0076
mid_peak,7200,6,3.0,98.79,-0.0071
mid_peak,7200,6,3.0,102.28,-0.0066
mid_peak,7200,6,3.0,105.89,-0.0061
mid_peak,7200,6,3.0,109.63,-0.0057
mid_peak,7200,6,3.0,113.50,-0.0053
mid_peak,7200,6,3.0,117.51,-0.0050
mid_peak,7200,6,3.0,121.66,-0.0046
mid_peak,7200,6,3.0,125.95,-0.0043
mid_peak,7200,6,3.0,130.40,-0.0040
mid_peak,7200,6,3.0,135.01,-0.0037
mid_peak,7200,6,3.0,139.77,-0.0034
mid_peak,7200,6,3.0,144.71,-0.0032
mid_peak,7200,6,3.0,149.82,-0.0030
mid_peak,7200,6,3.0,155.11,-0.0027
mid_peak,7200,6,3.0,160.59,-0.0025
mid_peak,7200,6,3.0,166.26,-0.0023
mid_peak,7200,6,3.0,172.13,-0.0021
mid_peak,7200,6,3.0,178.21,-0.0020
mid_peak,7200,6,3.0,184.50,-0.0018
mid_peak,7200,6,3.0,191.01,-0.0017
mid_peak,7200,6,3.0,197.76,-0.0015
mid_peak,7200,6,3.0,204.74,-0.0014
mid_peak,7200,6,3.0,211.97,-0.0012
mid_peak,7200,6,3.0,219.46,-0.0011
mid_peak,7200,6,3.0,227.21,-0.0010
mid_peak,7200,6,3.0,235.23,-0.0009
mid_peak,7200,6,3.0,243.54,-0.0008
mid_peak,7200,6,3.0,252.14,-0.0007
mid_peak,7200,6,3.0,261.04,-0.0006
mid_peak,7200,6,3.0,270.26,-0.0004
mid_peak,7200,6,3.0,279.80,-0.0003
mid_peak,7200,6,3.0,289.68,-0.0003
mid_peak,7200,6,3.0,299.91,-0.0002
mid_peak,7200,6,3.0,310.50,-0.0001
mid_peak,7200,6,3.0,321.47,0.0000
mid_peak,7200,6,3.0,332.82,0.0001
mid_peak,7200,6,3.0,344.57,0.0002
mid_peak,7200,6,3.0,356.74,0.0003
mid_peak,7200,6,3.0,369.34,0.0004
mid_peak,7200,6,3.0,382.38,0.0005
mid_peak,7200,6,3.0,395.88,0.0006
mid_peak,7200,6,3.0,409.86,0.0008
mid_peak,7200,6,3.0,424.34,0.0009
mid_peak,7200,6,3.0,439.32,0.0010
mid_peak,7200,6,3.0,454.83,0.0011
mid_peak,7200,6,3.0,470.89,0.0012
mid_peak,7200,6,3.0,487.52,0.0014
mid_peak,7200,6,3.0,504.74,0.0015
mid_peak,7200,6,3.0,522.56,0.0016
mid_peak,7200,6,3.0,541.01,0.0018
mid_peak,7200,6,3.0,560.12,0.0020
mid_peak,7200,6,3.0,579.90,0.0021
mid_peak,7200,6,3.0,600.38,0.0023
mid_peak,7200,6,3.0,621.58,0.0025
mid_peak,7200,6,3.0,643.53,0.0027
mid_peak,7200,6,3.0,666.25,0.0030
mid_peak,7200,6,3.0,689.78,0.0032
mid_peak,7200,6,3.0,714.13,0.0034
mid_peak,7200,6,3.0,739.35,0.0037
mid_peak,7200,6,3.0,765.46,0.0040
mid_peak,7200,6,3.0,792.49,0.0043
mid_peak,7200,6,3.0,820.47,0.0047
mid_peak,7200,6,3.0,849.45,0.0050
mid_peak,7200,6,3.0,879.44,0.0054
mid_peak,7200,6,3.0,910.50,0.0058
mid_peak,7200,6,3.0,942.65,0.0063
mid_peak,7200,6,3.0,975.94,0.0067
mid_peak,7200,6,3.0,1010.40,0.0072
mid_peak,7200,6,3.0,1046.08,0.0078
mid_peak,7200,6,3.0,1083.02,0.0084
mid_peak,7200,6,3.0,1121.26,0.0090
mid_peak,7200,6,3.0,1160.86,0.0097
mid_peak,7200,6,3.0,1201.85,0.0105
mid_peak,7200,6,3.0,1244.29,0.0113
mid_peak,7200,6,3.0,1288.23,0.0121
mid_peak,7200,6,3.0,1333.72,0.0131
mid_peak,7200,6,3.0,1380.82,0.0141
mid_peak,7200,6,3.0,1429.58,0.0152
mid_peak,7200,6,3.0,1480.06,0.0164
mid_peak,7200,6,3.0,1532.32,0.0177
mid_peak,7200,6,3.0,1586.43,0.0191
mid_peak,7200,6,3.0,1642.45,0.0206
mid_peak,7200,6,3.0,1700.45,0.0222
mid_peak,7200,6,3.0,1760.50,0.0240
mid_peak,7200,6,3.0,1822.67,0.0260
mid_peak,7200,6,3.0,1887.03,0.0281
mid_peak,7200,6,3.0,1953.66,0.0305
mid_peak,7200,6,3.0,2022.65,0.0330
mid_peak,7200,6,3.0,2094.08,0.0358
mid_peak,7200,6,3.0,2168.02,0.0389
mid_peak,7200,6,3.0,2244.58,0.0423
mid_peak,7200,6,3.0,2323.84,0.0460
mid_peak,7200,6,3.0,2405.90,0.0501
mid_peak,7200,6,3.0,2490.86,0.0546
mid_peak,7200,6,3.0,2578.82,0.0597
mid_peak,7200,6,3.0,2669.88,0.0652
mid_peak,7200,6,3.0,2764.16,0.0715
mid_peak,7200,6,3.0,2861.77,0.0785
mid_peak,7200,6,3.0,2962.83,0.0863
mid_peak,7200,6,3.0,3067.45,0.0951
mid_peak,7200,6,3.0,3175.77,0.1051
mid_peak,7200,6,3.0,3287.91,0.1164
mid_peak,7200,6,3.0,3404.02,0.1293
mid_peak,7200,6,3.0,3524.22,0.1440
mid_peak,7200,6,3.0,3648.67,0.1611
mid_peak,7200,6,3.0,3777.51,0.1809
mid_peak,7200,6,3.0,3910.91,0.2040
mid_peak,7200,6,3.0,4049.01,0.2312
mid_peak,7200,6,3.0,4191.99,0.2634
mid_peak,7200,6,3.0,4340.02,0.3020
mid_peak,7200,6,3.0,4493.28,0.3487
mid_peak,7200,6,3.0,4651.94,0.4058
mid_peak,7200,6,3.0,4816.21,0.4765
mid_peak,7200,6,3.0,4986.29,0.5653
mid_peak,7200,6,3.0,5162.36,0.6784
mid_peak,7200,6,3.0,5344.66,0.8252
mid_peak,7200,6,3.0,5533.39,1.0189
mid_peak,7200,6,3.0,5728.79,1.2797
mid_peak,7200,6,3.0,5931.08,1.6369
mid_peak,7200,6,3.0,6140.52,2.1332
mid_peak,7200,6,3.0,6357.36,2.8236
mid_peak,7200,6,3.0,6581.85,3.7546
mid_peak,7200,6,3.0,6814.27,4.8732
mid_peak,7200,6,3.0,7054.90,5.8122
mid_peak,7200,6,3.0,7304.03,5.9045
mid_peak,7200,6,3.0,7561.95,5.0644
mid_peak,7200,6,3.0,7828.98,3.9381
mid_peak,7200,6,3.0,8105.44,2.9657
mid_peak,7200,6,3.0,8391.66,2.2362
mid_peak,7200,6,3.0,8687.99,1.7107
mid_peak,7200,6,3.0,8994.78,1.3330
mid_peak,7200,6,3.0,9312.41,1.0582
mid_peak,7200,6,3.0,9641.25,0.8545
mid_peak,7200,6,3.0,9981.71,0.7008
mid_peak,7200,6,3.0,10334.18,0.5826
mid_peak,7200,6,3.0,10699.11,0.4902
mid_peak,7200,6,3.0,11076.92,0.4168
mid_peak,7200,6,3.0,11468.07,0.3576
mid_peak,7200,6,3.0,11873.03,0.3093
mid_peak,7200,6,3.0,12292.30,0.2694
mid_peak,7200,6,3.0,12726.37,0.2362
mid_peak,7200,6,3.0,13175.76,0.2082
mid_peak,7200,6,3.0,13641.03,0.1845
mid_peak,7200,6,3.0,14122.73,0.1642
mid_peak,7200,6,3.0,14621.43,0.1467
mid_peak,7200,6,3.0,15137.75,0.1316
mid_peak,7200,6,3.0,15672.30,0.1184
mid_peak,7200,6,3.0,16225.72,0.1068
mid_peak,7200,6,3.0,16798.69,0.0966
mid_peak,7200,6,3.0,17391.89,0.0877
mid_peak,7200,6,3.0,18006.04,0.0797
mid_peak,7200,6,3.0,18641.88,0.0726
mid_peak,7200,6,3.0,19300.16,0.0662
mid_peak,7200,6,3.0,19981.70,0.0605
mid_peak,7200,6,3.0,20687.30,0.0554
mid_peak,7200,6,3.0,21417.81,0.0508
mid_peak,7200,6,3.0,22174.13,0.0466
mid_peak,7200,6,3.0,22957.15,0.0428
mid_peak,7200,6,3.0,23767.82,0.0394
mid_peak,7200,6,3.0,24607.11,0.0363
mid_peak,7200,6,3.0,25476.05,0.0334
mid_peak,7200,6,3.0,26375.67,0.0309
mid_peak,7200,6,3.0,27307.05,0.0285
mid_peak,7200,6,3.0,28271.33,0.0263
mid_peak,7200,6,3.0,29269.65,0.0243
mid_peak,7200,6,3.0,30303.23,0.0225
mid_peak,7200,6,3.0,31373.31,0.0208
mid_peak,7200,6,3.0,32481.17,0.0193
mid_peak,7200,6,3.0,33628.16,0.0179
mid_peak,7200,6,3.0,34815.65,0.0166
mid_peak,7200,6,3.0,36045.07,0.0154
mid_peak,7200,6,3.0,37317.90,0.0143
mid_peak,7200,6,3.0,38635.68,0.0132
mid_peak,7200,6,3.0,40000.00,0.0123
mid_peak,7200,12,3.0,10.00,-0.6461
mid_peak,7200,12,3.0,10.35,-0.6056
mid_peak,7200,12,3.0,10.72,-0.5675
mid_peak,7200,12,3.0,11.10,-0.5317
mid_peak,7200,12,3.0,11.49,-0.4979
mid_peak,7200,12,3.0,11.89,-0.4662
mid_peak,7200,12,3.0,12.31,-0.4365
mid_peak,7200,12,3.0,12.75,-0.4085
mid_peak,7200,12,3.0,13.20,-0.3822
mid_peak,7200,12,3.0,13.67,-0.3576
mid_peak,7200,12,3.0,14.15,-0.3345
mid_peak,7200,12,3.0,14.65,-0.3128
mid_peak,7200,12,3.0,15.17,-0.2925
mid_peak,7200,12,3.0,15.70,-0.2734
mid_peak,7200,12,3.0,16.26,-0.2556
mid_peak,7200,12,3.0,16.83,-0.2389
mid_peak,7200,12,3.0,17.42,-0.2232
mid_peak,7200,12,3.0,18.04,-0.2086
mid_peak,7200,12,3.0,18.68,-0.1949
mid_peak,7200,12,3.0,19.34,-0.1820
mid_peak,7200,12,3.0,20.02,-0.1700
mid_peak,7200,12,3.0,20.73,-0.1588
mid_peak,7200,12,3.0,21.46,-0.1483
mid_peak,7200,12,3.0,22.21,-0.1385
mid_peak,7200,12,3.0,23.00,-0.1293
mid_peak,7200,12,3.0,23.81,-0.1207
mid_peak,7200,12,3.0,24.65,-0.1127
mid_peak,7200,12,3.0,25.52,-0.1051
mid_peak,7200,12,3.0,26.42,-0.0981
mid_peak,7200,12,3.0,27.36,-0.0916
mid_peak,7200,12,3.0,28.32,-0.0855
mid_peak,7200,12,3.0,29.32,-0.0797
mid_peak,7200,12,3.0,30.36,-0.0744
mid_peak,7200,12,3.0,31.43,-0.0694
mid_peak,7200,12,3.0,32.54,-0.0648
mid_peak,7200,12,3.0,33.69,-0.0604
mid_peak,7200,12,3.0,34.88,-0.0563
mid_peak,7200,12,3.0,36.11,-0.0525
mid_peak,7200,12,3.0,37.39,-0.0490
mid_peak,7200,12,3.0,38.71,-0.0457
mid_peak,7200,12,3.0,40.07,-0.0426
mid_peak,7200,12,3.0,41.49,-0.0397
mid_peak,7200,12,3.0,42.95,-0.0370
mid_peak,7200,12,3.0,44.47,-0.0345
mid_peak,7200,12,3.0,46.04,-0.0322
mid_peak,7200,12,3.0,47.67,-0.0300
mid_peak,7200,12,3.0,49.35,-0.0279
mid_peak,7200,12,3.0,51.09,-0.0260
mid_peak,7200,12,3.0,52.90,-0.0242
mid_peak,7200,12,3.0,54.76,-0.0226
mid_peak,7200,12,3.0,56.70,-0.0210
mid_peak,7200,12,3.0,58.70,-0.0196
mid_peak,7200,12,3.0,60.77,-0.0182
mid_peak,7200,12,3.0,62.92,-0.0169
mid_peak,7200,12,3.0,65.14,-0.0158
mid_peak,7200,12,3.0,67.44,-0.0147
mid_peak,7200,12,3.0,69.82,-0.0136
mid_peak,7200,12,3.0,72.29,-0.0127
mid_peak,7200,12,3.0,74.84,-0.0118
mid_peak,7200,12,3.0,77.48,-0.0109
mid_peak,7200,12,3.0,80.22,-0.0102
mid_peak,7200,12,3.0,83.05,-0.0094
mid_peak,7200,12,3.0,85.99,-0.0087
mid_peak,7200,12,3.0,89.02,-0.0081
mid_peak,7200,12,3.0,92.17,-0.0075
mid_peak,7200,12,3.0,95.42,-0.0070
mid_peak,7200,12,3.0,98.79,-0.0064
mid_peak,7200,12,3.0,102.28,-0.0060
mid_peak,7200,12,3.0,105.89,-0.0055
mid_peak,7200,12,3.0,109.63,-0.0051
mid_peak,7200,12,3.0,113.50,-0.0047
mid_peak,7200,12,3.0,117.51,-0.0043
mid_peak,7200,12,3.0,121.66,-0.0040
mid_peak,7200,12,3.0,125.95,-0.0036
mid_peak,7200,12,3.0,130.40,-0.0033
mid_peak,7200,12,3.0,135.01,-0.0030
mid_peak,7200,12,3.0,139.77,-0.0028
mid_peak,7200,12,3.0,144.71,-0.0025
mid_peak,7200,12,3.0,149.82,-0.0023
mid_peak,7200,12,3.0,155.11,-0.0021
mid_peak,7200,12,3.0,160.59,-0.0018
mid_peak,7200,12,3.0,166.26,-0.0016
mid_peak,7200,12,3.0,172.13,-0.0015
mid_peak,7200,12,3.0,178.21,-0.0013
mid_peak,7200,12,3.0,184.50,-0.0011
mid_peak,7200,12,3.0,191.01,-0.0009
mid_peak,7200,12,3.0,197.76,-0.0008
mid_peak,7200,12,3.0,204.74,-0.0006
mid_peak,7200,12,3.0,211.97,-0.0005
mid_peak,7200,12,3.0,219.46,-0.0004
mid_peak,7200,12,3.0,227.21,-0.0002
mid_peak,7200,12,3.0,235.23,-0.0001
mid_peak,7200,12,3.0,243.54,0.0000
mid_peak,7200,12,3.0,252.14,0.0002
mid_peak,7200,12,3.0,261.04,0.0003
mid_peak,7200,12,3.0,270.26,0.0004
mid_peak,7200,12,3.0,279.80,0.0005
mid_peak,7200,12,3.0,289.68,0.0006
mid_peak,7200,12,3.0,299.91,0.0007
mid_peak,7200,12,3.0,310.50,0.0009
mid_peak,7200,12,3.0,321.47,0.0010
mid_peak,7200,12,3.0,332.82,0.0011
mid_peak,7200,12,3.0,344.57,0.0012
mid_peak,7200,12,3.0,356.74,0.0014
mid_peak,7200,12,3.0,369.34,0.0015
mid_peak,7200,12,3.0,382.38,0.0016
mid_peak,7200,12,3.0,395.88,0.0018
mid_peak,7200,12,3.0,409.86,0.0019
mid_peak,7200,12,3.0,424.34,0.0021
mid_peak,7200,12,3.0,439.32,0.0022
mid_peak,7200,12,3.0,454.83,0.0024
mid_peak,7200,12,3.0,470.89,0.0026
mid_peak,7200,12,3.0,487.52,0.0028
mid_peak,7200,12,3.0,504.74,0.0030
mid_peak,7200,12,3.0,522.56,0.0032
mid_peak,7200,12,3.0,541.01,0.0034
mid_peak,7200,12,3.0,560.12,0.0036
mid_peak,7200,12,3.0,579.90,0.0039
mid_peak,7200,12,3.0,600.38,0.0042
mid_peak,7200,12,3.0,621.58,0.0044
mid_peak,7200,12,3.0,643.53,0.0047
mid_peak,7200,12,3.0,666.25,0.0051
mid_peak,7200,12,3.0,689.78,0.0054
mid_peak,7200,12,3.0,714.13,0.0058
mid_peak,7200,12,3.0,739.35,0.0062
mid_peak,7200,12,3.0,765.46,0.0066
mid_peak,7200,12,3.0,792.49,0.0071
mid_peak,7200,12,3.0,820.47,0.0076
mid_peak,7200,12,3.0,849.45,0.0081
mid_peak,7200,12,3.0,879.44,0.0087
mid_peak,7200,12,3.0,910.50,0.0093
mid_peak,7200,12,3.0,942.65,0.0100
mid_peak,7200,12,3.0,975.94,0.0107
mid_peak,7200,12,3.0,1010.40,0.0114
mid_peak,7200,12,3.0,1046.08,0.0122
mid_peak,7200,12,3.0,1083.02,0.0131
mid_peak,7200,12,3.0,1121.26,0.0141
mid_peak,7200,12,3.0,1160.86,0.0151
mid_peak,7200,12,3.0,1201.85,0.0162
mid_peak,7200,12,3.0,1244.29,0.0174
mid_peak,7200,12,3.0,1288.23,0.0187
mid_peak,7200,12,3.0,1333.72,0.0201
mid_peak,7200,12,3.0,1380.82,0.0216
mid_peak,7200,12,3.0,1429.58,0.0232
mid_peak,7200,12,3.0,1480.06,0.0250
mid_peak,7200,12,3.0,1532.32,0.0269
mid_peak,7200,12,3.0,1586.43,0.0290
mid_peak,7200,12,3.0,1642.45,0.0313
mid_peak,7200,12,3.0,1700.45,0.0337
mid_peak,7200,12,3.0,1760.50,0.0364
mid_peak,7200,12,3.0,1822.67,0.0393
mid_peak,7200,12,3.0,1887.03,0.0425
mid_peak,7200,12,3.0,1953.66,0.0460
mid_peak,7200,12,3.0,2022.65,0.0498
mid_peak,7200,12,3.0,2094.08,0.0539
mid_peak,7200,12,3.0,2168.02,0.0585
mid_peak,7200,12,3.0,2244.58,0.0635
mid_peak,7200,12,3.0,2323.84,0.0690
mid_peak,7200,12,3.0,2405.90,0.0751
mid_peak,7200,12,3.0,2490.86,0.0819
mid_peak,7200,12,3.0,2578.82,0.0894
mid_peak,7200,12,3.0,2669.88,0.0977
mid_peak,7200,12,3.0,2764.16,0.1070
mid_peak,7200,12,3.0,2861.77,0.1174
mid_peak,7200,12,3.0,2962.83,0.1290
mid_peak,7200,12,3.0,3067.45,0.1421
mid_peak,7200,12,3.0,3175.77,0.1569
mid_peak,7200,12,3.0,3287.91,0.1737
mid_peak,7200,12,3.0,3404.02,0.1929
mid_peak,7200,12,3.0,3524.22,0.2149
mid_peak,7200,12,3.0,3648.67,0.2403
mid_peak,7200,12,3.0,3777.51,0.2697
mid_peak,7200,12,3.0,3910.91,0.3041
mid_peak,7200,12,3.0,4049.01,0.3445
mid_peak,7200,12,3.0,4191.99,0.3925
mid_peak,7200,12,3.0,4340.02,0.4499
mid_peak,7200,12,3.0,4493.28,0.5194
mid_peak,7200,12,3.0,4651.94,0.6045
mid_peak,7200,12,3.0,4816.21,0.7098
mid_peak,7200,12,3.0,4986.29,0.8422
mid_peak,7200,12,3.0,5162.36,1.0112
mid_peak,7200,12,3.0,5344.66,1.2309
mid_peak,7200,12,3.0,5533.39,1.5221
mid_peak,7200,12,3.0,5728.79,1.9166
mid_peak,7200,12,3.0,5931.08,2.4639
mid_peak,7200,12,3.0,6140.52,3.2418
mid_peak,7200,12,3.0,6357.36,4.3734
mid_peak,7200,12,3.0,6581.85,6.0441
mid_peak,7200,12,3.0,6814.27,8.4597
mid_peak,7200,12,3.0,7054.90,11.2633
mid_peak,7200,12,3.0,7304.03,11.6107
mid_peak,7200,12,3.0,7561.95,8.9419
mid_peak,7200,12,3.0,7828.98,6.3959
mid_peak,7200,12,3.0,8105.44,4.6111
mid_peak,7200,12,3.0,8391.66,3.4028
mid_peak,7200,12,3.0,8687.99,2.5750
mid_peak,7200,12,3.0,8994.78,1.9951
mid_peak,7200,12,3.0,9312.41,1.5788
mid_peak,7200,12,3.0,9641.25,1.2728
mid_peak,7200,12,3.0,9981.71,1.0428
mid_peak,7200,12,3.0,10334.18,0.8664
mid_peak,7200,12,3.0,10699.11,0.7286
mid_peak,7200,12,3.0,11076.92,0.6193
mid_peak,7200,12,3.0,11468.07,0.5313
mid_peak,7200,12,3.0,11873.03,0.4595
mid_peak,7200,12,3.0,12292.30,0.4003
mid_peak,7200,12,3.0,12726.37,0.3509
mid_peak,7200,12,3.0,13175.76,0.3093
mid_peak,7200,12,3.0,13641.03,0.2741
mid_peak,7200,12,3.0,14122.73,0.2439
mid_peak,7200,12,3.0,14621.43,0.2179
mid_peak,7200,12,3.0,15137.75,0.1954
mid_peak,7200,12,3.0,15672.30,0.1758
mid_peak,7200,12,3.0,16225.72,0.1587
mid_peak,7200,12,3.0,16798.69,0.1436
mid_peak,7200,12,3.0,17391.89,0.1302
mid_peak,7200,12,3.0,18006.04,0.1183
mid_peak,7200,12,3.0,18641.88,0.1078
mid_peak,7200,12,3.0,19300.16,0.0983
mid_peak,7200,12,3.0,19981.70,0.0899
mid_peak,7200,12,3.0,20687.30,0.0823
mid_peak,7200,12,3.0,21417.81,0.0754
mid_peak,7200,12,3.0,22174.13,0.0692
mid_peak,7200,12,3.0,22957.15,0.0636
mid_peak,7200,12,3.0,23767.82,0.0585
mid_peak,7200,12,3.0,24607.11,0.0539
mid_peak,7200,12,3.0,25476.05,0.0497
mid_peak,7200,12,3.0,26375.67,0.0458
mid_peak,7200,12,3.0,27307.05,0.0423
mid_peak,7200,12,3.0,28271.33,0.0391
mid_peak,7200,12,3.0,29269.65,0.0361
mid_peak,7200,12,3.0,30303.23,0.0334
mid_peak,7200,12,3.0,31373.31,0.0309
mid_peak,7200,12,3.0,32481.17,0.0287
mid_peak,7200,12,3.0,33628.16,0.0266
mid_peak,7200,12,3.0,34815.65,0.0246
mid_peak,7200,12,3.0,36045.07,0.0228
mid_peak,7200,12,3.0,37317.90,0.0212
mid_peak,7200,12,3.0,38635.68,0.0197
mid_peak,7200,12,3.0,40000.00,0.0182
mid_peak,7200,24,3.0,10.00,-0.6473
mid_peak,7200,24,3.0,10.35,-0.6068
mid_peak,7200,24,3.0,10.72,-0.5687
mid_peak,7200,24,3.0,11.10,-0.5329
mid_peak,7200,24,3.0,11.49,-0.4991
mid_peak,7200,24,3.0,11.89,-0.4674
mid_peak,7200,24,3.0,12.31,-0.4377
mid_peak,7200,24,3.0,12.75,-0.4097
mid_peak,7200,24,3.0,13.20,-0.3834
mid_peak,7200,24,3.0,13.67,-0.3588
mid_peak,7200,24,3.0,14.15,-0.3357
mid_peak,7200,24,3.0,14.65,-0.3140
mid_peak,7200,24,3.0,15.17,-0.2937
mid_peak,7200,24,3.0,15.70,-0.2746
mid_peak,7200,24,3.0,16.26,-0.2568
mid_peak,7200,24,3.0,16.83,-0.2401
mid_peak,7200,24,3.0,17.42,-0.2244
mid_peak,7200,24,3.0,18.04,-0.2098
mid_peak,7200,24,3.0,18.68,-0.1961
mid_peak,7200,24,3.0,19.34,-0.1832
mid_peak,7200,24,3.0,20.02,-0.1712
mid_peak,7200,24,3.0,20.73,-0.1600
mid_peak,7200,24,3.0,21.46,-0.1495
mid_peak,7200,24,3.0,22.21,-0.1396
mid_peak,7200,24,3.0,23.00,-0.1305
mid_peak,7200,24,3.0,23.81,-0.1219
mid_peak,7200,24,3.0,24.65,-0.1138
mid_peak,7200,24,3.0,25.52,-0.1063
mid_peak,7200,24,3.0,26.42,-0.0993
mid_peak,7200,24,3.0,27.36,-0.0928
mid_peak,7200,24,3.0,28.32,-0.0866
mid_peak,7200,24,3.0,29.32,-0.0809
mid_peak,7200,24,3.0,30.36,-0.0756
mid_peak,7200,24,3.0,31.43,-0.0706
mid_peak,7200,24,3.0,32.54,-0.0659
mid_peak,7200,24,3.0,33.69,-0.0616
mid_peak,7200,24,3.0,34.88,-0.0575
mid_peak,7200,24,3.0,36.11,-0.0537
mid_peak,7200,24,3.0,37.39,-0.0502
mid_peak,7200,24,3.0,38.71,-0.0469
mid_peak,7200,24,3.0,40.07,-0.0438
mid_peak,7200,24,3.0,41.49,-0.0409
mid_peak,7200,24,3.0,42.95,-0.0382
mid_peak,7200,24,3.0,44.47,-0.0357
mid_peak,7200,24,3.0,46.04,-0.0333
mid_peak,7200,24,3.0,47.67,-0.0311
mid_peak,7200,24,3.0,49.35,-0.0291
mid_peak,7200,24,3.0,51.09,-0.0272
mid_peak,7200,24,3.0,52.90,-0.0254
mid_peak,7200,24,3.0,54.76,-0.0237
mid_peak,7200,24,3.0,56.70,-0.0222
mid_peak,7200,24,3.0,58.70,-0.0207
mid_peak,7200,24,3.0,60.77,-0.0194
mid_peak,7200,24,3.0,62.92,-0.0181
mid_peak,7200,24,3.0,65.14,-0.0169
mid_peak,7200,24,3.0,67.44,-0.0158
mid_peak,7200,24,3.0,69.82,-0.0148
mid_peak,7200,24,3.0,72.29,-0.0138
mid_peak,7200,24,3.0,74.84,-0.0129
mid_peak,7200,24,3.0,77.48,-0.0121
mid_peak,7200,24,3.0,80.22,-0.0113
mid_peak,7200,24,3.0,83.05,-0.0106
mid_peak,7200,24,3.0,85.99,-0.0099
mid_peak,7200,24,3.0,89.02,-0.0092
mid_peak,7200,24,3.0,92.17,-0.0086
mid_peak,7200,24,3.0,95.42,-0.0081
mid_peak,7200,24,3.0,98.79,-0.0075
mid_peak,7200,24,3.0,102.28,-0.0070
mid_peak,7200,24,3.0,105.89,-0.0066
mid_peak,7200,24,3.0,109.63,-0.0061
mid_peak,7200,24,3.0,113.50,-0.0057
mid_peak,7200,24,3.0,117.51,-0.0054
mid_peak,7200,24,3.0,121.66,-0.0050
mid_peak,7200,24,3.0,125.95,-0.0047
mid_peak,7200,24,3.0,130.40,-0.0043
mid_peak,7200,24,3.0,135.01,-0.0040
mid_peak,7200,24,3.0,139.77,-0.0038
mid_peak,7200,24,3.0,144.71,-0.0035
mid_peak,7200,24,3.0,149.82,-0.0032
mid_peak,7200,24,3.0,155.11,-0.0030
mid_peak,7200,24,3.0,160.59,-0.0028
mid_peak,7200,24,3.0,166.26,-0.0026
mid_peak,7200,24,3.0,172.13,-0.0023
mid_peak,7200,24,3.0,178.21,-0.0021
mid_peak,7200,24,3.0,184.50,-0.0019
mid_peak,7200,24,3.0,191.01,-0.0018
mid_peak,7200,24,3.0,197.76,-0.0016
mid_peak,7200,24,3.0,204.74,-0.0014
mid_peak,7200,24,3.0,211.97,-0.0012
mid_peak,7200,24,3.0,219.46,-0.0011
mid_peak,7200,24,3.0,227.21,-0.0009
mid_peak,7200,24,3.0,235.23,-0.0007
mid_peak,7200,24,3.0,243.54,-0.0006
mid_peak,7200,24,3.0,252.14,-0.0004
mid_peak,7200,24,3.0,261.04,-0.0002
mid_peak,7200,24,3.0,270.26,-0.0001
mid_peak,7200,24,3.0,279.80,0.0001
mid_peak,7200,24,3.0,289.68,0.0003
mid_peak,7200,24,3.0,299.91,0.0005
mid_peak,7200,24,3.0,310.50,0.0007
mid_peak,7200,24,3.0,321.47,0.0008
mid_peak,7200,24,3.0,332.82,0.0010
mid_peak,7200,24,3.0,344.57,0.0013
mid_peak,7200,24,3.0,356.74,0.0015
